Id,Name,Number,StreetAddress,City,Province,PostalCode,Latitude,Longitude,Phone,Website,Hours,SupplierType,Email,MondayOpen,MondayClose,TuesdayOpen,TuesdayClose,WednesdayOpen,WednesdayClose,ThursdayOpen,ThursdayClose,FridayOpen,FridayClose,SaturdayOpen,SaturdayClose,SundayOpen,SundayClose,Description,Facebook,Twitter,Instagram,PaymentMethods,LicenseeSales,SpecialEventsOrdering,OnSiteSpecialEvents,OnSiteKitchen,KegSales,SommelierOnStaff,OnlineOrdering,SpecialOrdering,DeliveryService,GrowlerFill,Theme,HeroTitle,HeroDescription,DisplayInventory,ALSAMember,AHLAMember,EstablishmentType
51743,WILLOW PARK PAX EDMONTON                ,78063700,16612 114 AVENUE NW                     ,EDMONTON                                          ,AB,T5M 3R8   ,53.563711,-113.605305,(780) 488-6657  ,,,Liquor Store,                                        ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,Liquor Store
51744,LIQUOR BANK FISHCREEK                   ,78064700,3111-380 CANYON MEADOWS DRIVE SE        ,CALGARY                                           ,AB,T2J 7C3   ,50.93098,-114.063797,(403) 689-8883  ,liquorbank.ca,,Liquor Store,                                        ,10:30am,10:30pm,10:30am,10:30pm,10:30am,10:30pm,10:30am,10:30pm,10:30am,11:00pm,10:30am,11:00pm,10:30am,10:30pm,,,,,,True,True,True,False,True,False,True,False,False,False,,,,,False,False,Liquor Store
51745,PASS BEER COMPANY                       ,78065300,10801 20 AVENUE                         ,MUNICIPALITY OF CROWSNEST PASS                    ,AB,T0K 0E0   ,,,(403) 432-0404  ,,,Distillery/Brewery,                                        ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,Distillery/Brewery
51747,VIVO LIQUOR                             ,78065700,405-6805 48 AVENUE                      ,CAMROSE                                           ,AB,T4V 4W1   ,53.017454,-112.860376,(780) 994-6349  ,,,Liquor Store,                                        ,10:00am,11:00pm,10:00am,11:00pm,10:00am,11:00pm,10:00am,11:00pm,10:00am,11:00pm,10:00am,11:00pm,10:00am,11:00pm,,VIVO LIQUOR CAMROSE,,,,True,True,False,False,True,False,False,True,False,False,,,,,False,False,Liquor Store
51748,VIVO LIQUOR                             ,78065800,11-98 LONGVIEW DRIVE                    ,SPRUCE GROVE                                      ,AB,T7X 0W3   ,53.563737,-113.886778,(780) 994-6349  ,,,Liquor Store,Vivoliquorcentury@gmail.com             ,10:00am,12:00am,10:00am,12:00am,10:00am,12:00am,10:00am,12:00am,10:00am,12:00am,10:00am,12:00am,10:00am,12:00am,,,,,,True,False,False,False,True,False,False,False,True,False,,,,,False,False,Liquor Store
51749,VIVO LIQUOR                             ,78065900,1-1 HAWTHORNE GATE                      ,SPRUCE GROVE                                      ,AB,T4V 4W1   ,,,(780) 994-6349  ,,,Liquor Store,vivoliquor@gmail.com                    ,10:00am,11:00pm,10:00am,11:00pm,10:00am,11:00pm,10:00am,11:00pm,10:00am,12:00am,10:00am,12:00am,10:00am,11:00pm,LIQUOR STORE,VIVO LIQUOR HAWTHORNE,,,,True,True,False,False,True,False,False,False,True,False,,,,,False,False,Liquor Store
51752,NAP LIQUOR DISCOUNTER                   ,78067100,103-2550 16 AVENUE                      ,COLD LAKE                                         ,AB,T9M 0E3   ,54.45637,-110.202327,(403) 608-1719  ,,,Liquor Store,NAVJIT@NAPLIQUOR.COM                    ,10:00am,12:00am,10:00am,12:00am,10:00am,12:00am,10:00am,12:00am,10:00am,12:00am,10:00am,12:00am,10:00am,12:00am,,,,,,False,True,True,False,True,True,False,True,True,False,,,,,True,False,Liquor Store
51754,BSW LIQUOR                              ,78067700,10 MAIN BOULEVARD                       ,SHERWOOD PARK                                     ,AB,T8A 3W8   ,53.536851,-113.318388,(780) 570-2793  ,www.bswliquor.com,,Liquor Store,                                        ,10:00am,10:00pm,10:00am,10:00pm,10:00am,10:00pm,10:00am,10:00pm,10:00am,11:00pm,10:00am,11:00pm,10:00am,10:00pm,"BSW Liquor is committed to providing the best selection of beer, spirits and wines at the lowest price.

If there is anything you're looking for and we do not carry, we will special order it for you at the lowest possible price.",,,,"Cash
Visa
MasterCard
American Express",True,True,False,False,True,False,False,True,True,False,,,,,True,False,Liquor Store
51755,BSW LIQUOR                              ,78067800,300-55 SALISBURY WAY                    ,SHERWOOD PARK                                     ,AB,T8B 1K4   ,53.511228,-113.306983,(780) 570-2796  ,www.bswliquor.com,,Liquor Store,                                        ,10:00am,10:00pm,10:00am,10:00pm,10:00am,10:00pm,10:00am,10:00pm,10:00am,11:00pm,10:00am,11:00pm,10:00am,10:00pm,"BSW Liquor is committed to providing the best selection of beer, spirits and wines at the lowest price.

If there is anything you're looking for and we do not carry, we will special order it for you at the lowest possible price.",,,,"Cash
Debit
Visa
MasterCard",True,True,False,False,True,False,False,True,True,False,,,,,True,False,Liquor Store
51756,RIDGE PUB & EATERY                      ,78068500,112 MAPLE RIDGE DRIVE NW                ,EDMONTON                                          ,AB,T6P 1J3   ,,,(780) 280-0028  ,,,Restaurant,                                        ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,Restaurant
51757,BEAVER LIQUOR AND SPIRITS               ,78069700,5024 46 AVENUE                          ,TOFIELD                                           ,AB,T0B 4J0   ,53.365603,-112.671589,                ,,,Liquor Store,beaverliquor2019@gmail.com              ,10:00am,9:00pm,10:00am,9:00pm,10:00am,9:00pm,10:00am,9:00pm,10:00am,10:00pm,10:00am,10:00pm,10:00am,9:00pm,,,,,,False,True,False,False,True,False,False,True,False,False,,,,,False,False,Liquor Store
51758,COTTONWOOD LIQUOR STORE                 ,78069800,HIGHWAY 43                              ,BLUE RIDGE                                        ,AB,T0E 0B0   ,,,(780) 604-4876  ,,,Liquor Store,leekiment@gmail.com                     ,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,,,,,,False,False,Liquor Store
51759,BOB'S LIQUOR SHOPPE                     ,78070000,6-4303 50 STREET                        ,INNISFAIL                                         ,AB,T4G 1B6   ,,,(403) 227-5810  ,,,Liquor Store,bobsliquorshoppe@gmail.com              ,10,9p,10,9p,10,9p,10,9p,10,9p,10,9p,10,9p,,,@Bobsliquorshop,,,False,True,False,False,False,False,False,False,False,False,,,,,False,False,Liquor Store
51761,THORSBY HOTEL                           ,78070500,4913 50 AVENUE                          ,THORSBY                                           ,AB,T0C 2P0   ,,,(780) 604-8099  ,,,Hotel,                                        ,6:30am,1:00am,6:30am,1:00am,6:30am,1:00am,6:30am,1:00am,6:30am,1:00am,9:30am,2:00am,9:30am,2:00am,"Longest working kitchen in Leduc County. Open for Breakfast + Lunch + Dinner + Late night food. 

Only spot for adult night life in leduc county .",https://www.facebook.com/ThorsbyHotel/,,,,True,True,True,True,True,True,False,False,True,False,,,,,False,False,Hotel
51762,SHERIDAN LAWRENCE INN                   ,78070700,4901 RIVER ROAD                         ,FORT VERMILION                                    ,AB,T0H 1N0   ,,,(780) 927-4400  ,https://www.sheridanlawreneceinn.com,,Hotel,sheridanlawrenceinn4901@gmail.com       ,10:00am,3:00am,10,3,10,3,10,3,10,3,10,3,10,3,Sheridan Lawrence Inn,,,,,True,False,False,False,False,False,False,False,False,False,,,,,False,False,Hotel
51763,CANADA LIQUOR                           ,78070900,A8-4404 14 STREET NW                    ,CALGARY                                           ,AB,T2K 1J5   ,51.091288,-114.094199,(403) 453-4279  ,,,Liquor Store,                                        ,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,,,CANADA LIQUOR,"Wine, Beer & Spirits Store",False,False,False,Liquor Store
51764,VINES OF RIVERBEND                      ,78071000,2331 RABBIT HILL ROAD NW                ,EDMONTON                                          ,AB,T6R 3L6   ,53.455384,-113.563937,(780) 434-9444  ,www.vineswinemerchants.com,,Liquor Store,info@vineswinemerchants.com             ,10:00am,7:00pm,10:00am,7:00pm,10:00am,7:00pm,10:00am,7:00pm,10:00am,7:00pm,10:00am,7:00pm,12:00pm,6:00pm,"Premium wine boutique with an amazing selection of spirits, wines and craft beers",,,,,False,False,True,False,False,True,False,False,False,False,,,,,True,False,Liquor Store
51765,PETRIS LIQUOR STORE                     ,78071200,2018 2 AVENUE N                         ,LETHBRIDGE                                        ,AB,T1H 0B9   ,49.700383,-112.812205,(403) 329-0655  ,,,Liquor Store,Petrisliquor@shaw.ca                    ,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,,,,,,False,False,Liquor Store
51766,KING LIQUOR                             ,78071700,6056 47 STREET NW                       ,LEDUC                                             ,AB,T9E 8L4   ,53.273798,-113.549057,(780) 499-4964  ,kingliquor.ca,,Liquor Store,                                        ,10:00am,9:00pm,10:00am,9:00pm,10:00am,9:00pm,10:00am,10:00pm,10:00am,10:00pm,10:00am,10:00pm,10:00am,8:00pm,,,,,,False,False,False,False,False,False,False,False,False,False,,,,,False,False,Liquor Store
51767,SEA CHANGE BREWING CO.                  ,78072000,123-5302 50 STREET                      ,BEAUMONT                                          ,AB,T4X 1E5   ,,,(780) 200-5858  ,,,Distillery/Brewery,                                        ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,Distillery/Brewery
51768,948 BREWING COMPANY LTD.                ,78072100,104-541 KINGSVIEW WAY SE                ,AIRDRIE                                           ,AB,T4A 0C9   ,,,(403) 540-8660  ,,,Distillery/Brewery,                                        ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,Distillery/Brewery
51769,LB'S COUNTRY PUB                        ,78072200,111-23 AKINS DRIVE                      ,ST ALBERT                                         ,AB,T8N 3B3   ,,,(780) 278-1000  ,,,Restaurant,lbspub@icloud.com                       ,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,,,,,,False,False,Restaurant
51770,PARKSIDE LIQUOR BEER & WINE             ,78072500,1015 MAYOR MAGRATH DRIVE SOUTH          ,LETHBRIDGE                                        ,AB,T1K 2P7   ,49.682705,-112.804167,                ,,,Liquor Store,orders@parksideliquor.ca                ,9:00am,2:00am,9:00am,2:00am,9:00am,2:00am,9:00am,2:00am,9:00am,2:00am,9:00am,2:00am,9:00am,2:00am,,,,,,True,True,True,False,True,False,True,True,True,False,,,,False,False,False,Liquor Store
51772,EASY LIQUOR                             ,78074100,4938 98 AVENUE NW                       ,EDMONTON                                          ,AB,T6B 2K7   ,53.537856,-113.415942,(780) 835-8380  ,,,Liquor Store,                                        ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,Liquor Store
51773,LIQUOR DISCOUNTER                       ,78074500,302-320 WEST CREEK DRIVE                ,CHESTERMERE                                       ,AB,T1X 0P7   ,51.029185,-113.841717,(587) 703-3040  ,,,Liquor Store,liquordiscounter03@gmail.com            ,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,,,,,,False,False,Liquor Store
51774,7 STAR LIQUOR                           ,78074700,107-108 4 VERSAILLE AVENUE              ,ST ALBERT                                         ,AB,T8N 7V1   ,,,(780) 569-4556  ,,,Liquor Store,                                        ,10:00am,10:00am,10:00am,10:00pm,10:00am,10:00pm,10:00am,10:00pm,10:00am,12:00am,10:00am,12:00am,10:00am,10:00pm,,,,,,True,True,False,False,False,False,False,False,False,False,,,,,False,False,Liquor Store
51775,DOEGE'S                                 ,78075000,4285 95 STREET NW                       ,SHERWOOD PARK                                     ,AB,T8A 4E8   ,,,(780) 240-8523  ,,,Distillery/Brewery,DoegeCompany@gmail.com                  ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,Distillery/Brewery
51776,WEST OF THE 5TH DISTILLERY              ,78075300,5110 51 STREET                          ,BARRHEAD                                          ,AB,T7N 1A1   ,,,(780) 283-1809  ,,,Distillery/Brewery,bar@westofthe5th.com                    ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,Distillery/Brewery
51777,BIG FUN INFLATABLE PARK                 ,78076100,10-261024 DWIGHT MCLELLAN TRAIL         ,ROCKY VIEW COUNTY                                 ,AB,T4A 0T5   ,,,(306) 341-2700  ,,,Community Centre,                                        ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,Community Centre
51778,ELEANOR PICKUP ARTS CENTRE              ,78076400,A-5144 51 STREET                        ,DRAYTON VALLEY                                    ,AB,T7A 1S8   ,,,                ,,,Community Centre,                                        ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,Community Centre
51779,LIQUOR VAULT                            ,78076500,202-101 GRANADA BOULEVARD               ,SHERWOOD PARK                                     ,AB,T8A 4W2   ,53.529036,-113.29004,(780) 570-0909  ,www.liquorvault.ca,,Liquor Store,info@liquorvault.ca                     ,10:00am,10:00pm,10,10:00pm,10,10:00pm,10,10:00pm,10,12:00am,10,12:00am,10,10:00pm,,@liquorvault.ca,,,,False,False,False,False,False,False,False,False,False,False,,,,,True,False,Liquor Store
51780,BI-MOR LIQUOR                           ,78078900,1130-5850 88 AVENUE NE                  ,CALGARY                                           ,AB,T3J 0Z7   ,,,(403) 605-6834  ,,,Liquor Store,bimorliquor@gmail.com                   ,12:00pm,11:00pm,12:00pm,11:00pm,12:00pm,11:00pm,12:00pm,11:00pm,12:00pm,12:00am,12:00pm,12:00am,12:00pm,11:00pm,,,,,,False,False,False,False,False,False,False,False,False,False,Theme 1,,,False,False,False,Liquor Store
51781,OLD TOWN PIZZA HOUSE BAR & GRILL        ,78079600,216 EDMONTON TRAIL NE                   ,AIRDRIE                                           ,AB,T4B 1R9   ,,,(587) 775-2400  ,,,Restaurant,kanglesg@hotmail.com                    ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,Restaurant
51782,CHATEAU NOVA KINGSWAY                   ,78079700,159 AIRPORT ROAD NW                     ,EDMONTON                                          ,AB,T5G 0W6   ,,,(780) 424-6682  ,,,Restaurant,                                        ,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,,,,,,False,False,Restaurant
51783,PAULS PIZZA STEAKHOUSE & LOUNGE         ,78079900,216-70 SHAWVILLE BOULEVARD SE           ,CALGARY                                           ,AB,T2Y 2Z3   ,,,(403) 254-4224  ,,,Restaurant,                                        ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,Restaurant
51784,4EVER LIQUOR                            ,78080600,4602 46 STREET                          ,OLDS                                              ,AB,T4H 1A1   ,51.795278,-114.096645,(780) 239-3100  ,,,Liquor Store,4everliquorolds@gmail.com               ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,Liquor Store
51785,VIKING LIQUOR MART                      ,78080800,5323 50 STREET                          ,VIKING                                            ,AB,T0B 4N0   ,53.095792,-111.776222,                ,,,Liquor Store,alexhwanbae@hotmail.com                 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,Liquor Store
51786,CAMPIO BREWING CO.                      ,78081100,10257 105 STREET NW                     ,EDMONTON                                          ,AB,T5J 1E3   ,,,(587) 635-1952  ,,,Distillery/Brewery,levi@campiobrewingco.com                ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,Distillery/Brewery
51787,COALDALE COPPERHEADS                    ,78081200,B-1213 20 AVENUE                        ,COALDALE                                          ,AB,T1M 1N1   ,,,(403) 393-3129  ,,,Community Centre,                                        ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,Community Centre
51788,REX LIQUOR                              ,78081500,3142 GLENMORE COURT SE                  ,CALGARY                                           ,AB,T2C 2E6   ,50.980808,-113.994873,(403) 453-5674  ,http://www.rexliquor.ca/,,Liquor Store,                                        ,10:00am,10:00pm,10:00am,10:00pm,10:00am,10:00pm,10:00am,10:00pm,10:00am,12:00am,10:00am,12:00am,10:00am,10:00pm,"Wine, Beer & Spirits",https://www.facebook.com/REXliquorstore/,https://twitter.com/RexLiquor,,"CASH, DEBIT, CREDIT, APPLE PAY",True,False,False,False,False,False,False,True,False,False,Theme 1,,,False,False,False,Liquor Store
51789,CITY & COUNTRY WINERY                   ,78082300,544 38A AVENUE SE                       ,CALGARY                                           ,AB,T2G 1X4   ,,,(403) 680-4808  ,,,Distillery/Brewery,                                        ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,Distillery/Brewery
51790,DORCHESTER GOLF CLUB                    ,78082400,RR1 301-454029                          ,WESTEROSE                                         ,AB,T0C 2V0   ,,,                ,,,Community Centre,                                        ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,Community Centre
